Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPVs;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE
MEIO TRANSPORTE DE VIRUS CONJ C/ 2 ZARAG - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33696000-5, Reagentes e meios de contraste";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";QUILABAN (500399670);"14.000,00 €";12-05-2020;30-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
MEIO TRANSPORTE DE VIRUS (KIT 50 CONJ C/ 2 ZARAGATOAS) - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33696000-5, Reagentes e meios de contraste";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";know-how (509884296);"11.200,00 €";12-05-2020;23-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
MEIO TRANSPORTE DE VIRUS CONJ C/ 2 ZARAGATOAS-COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33696000-5, Reagentes e meios de contraste";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";QUILABAN (500399670);"7.000,00 €";12-05-2020;24-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
PAINEL RESPIRATÓRIO PELA TÉCNICA PCR-COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33696000-5, Reagentes e meios de contraste";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";BIOMERIEUX PORTUGAL (501524177);"21.750,00 €";12-05-2020;17-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM CLINICO - PROTEÇAO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";HR Protecção S.A. (505766205);"19.320,00 €";12-05-2020;17-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
REAGENTES PARA IDENTIFICAÇAO DE COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33696000-5, Reagentes e meios de contraste";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";WERFEN PORTUGAL LDA (501086110);"20.440,00 €";12-05-2020;25-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM CLINICO - PROTECÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";QUILABAN (500399670);"9.295,00 €";12-05-2020;17-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Fornecimento de Zaragatoas com meio líquido de transporte no âmbito do COVID 19 ao Hospital de Santo Espírito da Ilha Terceira, EPER";Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Hospital de Santo Espírito da Ilha Terceira, E. P. E. R. (512105030)";WAT IMPORT EXPORT SL (B66117367);"275.000,00 €";12-05-2020;22-03-2020;20 dias;"Portugal, Região Autónoma dos Açores, Angra do Heroismo";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
aquisição de Teste 2019 nCOV - Contexto COVID19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33696500-0, Reagentes de laboratório";"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";WERFEN PORTUGAL LDA (501086110);"168.000,00 €";12-05-2020;09-04-2020;8 dias;"Portugal, Évora, Évora";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição de 6  LCD Led 32"" em contexto COVID";Ajuste Direto Regime Geral;Aquisição de bens móveis;"32320000-2, Equipamento audiovisual e de televisão";"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"Luzdomus-Material Eléctrico, Lda (508690510)";"702,00 €";12-05-2020;06-04-2020;8 dias;"Portugal, Évora, Évora";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de Router + Switch em contexto COVID19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"30200000-1, Equipamento e material informático";"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";MEO - SERVIÇOS DE COMUNICAÇÕES E MULTIMÉDIA S.A. (504615947);"69,10 €";12-05-2020;16-04-2020;8 dias;"Portugal, Évora, Évora";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Ventiladores no âmbito do Covid 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33100000-1, Equipamento médico";"Centro Hospitalar do Tâmega e Sousa, E. P. E. (508318262)";DRAGER PORTUGAL LDA (508771323);"21.000,00 €";12-05-2020;07-05-2020;90 dias;"Portugal, Porto, Penafiel";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;http://www.chts.min-saude.pt/;false;
Reforço de Serviços de Segurança Privada em contexto COVID19;Ajuste Direto Regime Geral;Aquisição de serviços;"79710000-4, Serviços de segurança";"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";Comansegur -  Segurança Privada SA (503586579);"4.912,00 €";12-05-2020;09-04-2020;60 dias;"Portugal, Évora, Évora";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição de 70 000 unidades de máscaras sociais de utilização única, no âmbito das medidas do Plano Municipal de combate à pandemia do COVID-19/ Coronavírus do Município de Vila Nova de Gaia";Ajuste Direto Regime Geral;Aquisição de bens móveis;"35121000-8, Equipamento de segurança e protecção";Município de Vila Nova de Gaia (505335018);"Coutita Confecções, Lda.  (509697500)";"126.000,00 €";12-05-2020;07-05-2020;30 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de impressora Zebra em contexto COVID19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"30200000-1, Equipamento e material informático";"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"NOVABIT - INFORMÁTICA, UNIPESSOAL, LDA.  (503411302)";"308,00 €";12-05-2020;17-04-2020;8 dias;"Portugal, Évora, Évora";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM CLINICO - PROTEÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"Normax - Fabrica de Vidros Cientificos, Lda. (500203130)";"10.800,00 €";12-05-2020;17-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Instalação de tomadas de oxigénio e vácuo na enfermaria de obstetrícia em contexto COVID19;Ajuste Direto Regime Geral;Aquisição de serviços;"50000000-5, Serviços de reparação e manutenção";"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"SEIXAS & SEIXAS, LDA (502714921)";"1.523,00 €";12-05-2020;29-04-2020;8 dias;"Portugal, Évora, Évora";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
202G003497 - SET P/MONITOR PRISMAFLEX MODELO ST 150 - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33190000-8, Dispositivos e produtos médicos variados";"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";BAXTER MEDICO FARMACEUTICA LDA (503347345);"34.000,00 €";12-05-2020;15-04-2020;1 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de luvas - prevenção COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";Centro de Medicina de Reabilitação da Região Centro - Rovisco Pais (503767336);"SALUTEC SERVIÇOS E EQUIPAMENTOS DE SAUDE, LDA (506380408)";"1.314,00 €";12-05-2020;17-03-2020;30 dias;"Portugal, Coimbra, Cantanhede";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";Cumprimento integral do contrato;17-04-2020;"1.314,00 €";;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de máscaras - prevenção COVID1 9;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";Centro de Medicina de Reabilitação da Região Centro - Rovisco Pais (503767336);QUANTUM ORTOPEDICOS (503197840);"16.000,00 €";12-05-2020;17-03-2020;30 dias;"Portugal, Coimbra, Cantanhede";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";Cumprimento integral do contrato;17-04-2020;"16.000,00 €";;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição de termometros, oximetros - prevenção COVID 19";Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";Centro de Medicina de Reabilitação da Região Centro - Rovisco Pais (503767336);"SALUTEC SERVIÇOS E EQUIPAMENTOS DE SAUDE, LDA (506380408)";"2.045,00 €";12-05-2020;17-03-2020;30 dias;"Portugal, Coimbra, Cantanhede";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";Cumprimento integral do contrato;17-04-2020;"2.045,00 €";;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de Máquinas Dispensadoras de Máscaras - Vending Machine (COVID-19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"42900000-5, Maquinaria diversa genérica ou de finalidade específica";"Cascais Próxima - Gestão de Mobilidade, Espaços Urbanos e Energias, E. M. - S. A. (504853635)";"Enerre - Produções e Representações,Lda (500732680)";"400.000,00 €";12-05-2020;07-05-2020;21 dias;"Portugal, Lisboa, Cascais";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";Cumprimento integral do contrato;13-11-2020;"400.000,00 €";;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/index.php/zonaPublica/zona_publica_c/donwloadProcedurePiece/Mzk2MzM5;false;
Serviços de multimédia e redes sociais – divulgação das medidas implementadas pelo Município no âmbito do COVID-19;Ajuste Direto Regime Geral;Aquisição de serviços;"72000000-5, Serviços de TI: consultoria, desenvolvimento de software, Internet e apoio";Município da Póvoa de Varzim (506741400);"José Pereira Mota, Unipessoal, Lda. (513399453)";"6.912,50 €";12-05-2020;05-05-2020;210 dias;"Portugal, Porto, Póvoa de Varzim";"Artigo 20.º, n.º 1, alínea d) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Solução de Link WIFI Ponto Multiponto - COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"48900000-7, Pacote de software e sistemas informáticos diversos";"Centro Hospitalar Universitário do Algarve, E. P. E. (510745997)";"Visualforma - Tecnologias de Informação, SA. (503536717)";"4.187,00 €";12-05-2020;12-05-2020;30 dias;"Portugal, Faro, Faro";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de máscaras reutilizáveis no âmbito da COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";Direção Regional da Solidariedade Social (600086232);"Dicasi - Brands, Ldª (504097717)";"45.000,00 €";12-05-2020;06-05-2020;10 dias;"Portugal, Região Autónoma dos Açores";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";Cumprimento integral do contrato;13-05-2020;"45.000,00 €";Não aplicável ;Não aplicável ;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de equipamento no âmbito do plano de contingência COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"39300000-5, Equipamento diverso";"Administração Regional de Saúde de Lisboa e Vale do Tejo, I. P. (503148776)";Serviço de Utilização Comum dos Hospitais (500900469);"2.512,80 €";12-05-2020;29-04-2020;30 dias;"Portugal, Lisboa, Odivelas";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de serviços de comunicação de dados e de voz para resposta à pandemia Covid 19.;Ajuste Direto Regime Geral;Aquisição de serviços;"51310000-8, Serviços de instalação de equipamento de rádio, televisão, áudio e vídeo";Município de Oeiras (500745943);"Vodafone Portugal, Comunicações Pessoais, S.A. (502544180)";"40.000,00 €";12-05-2020;04-05-2020;58 dias;"Portugal, Lisboa, Oeiras";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de Robot de Desinfeção e Esterilização UV (COVID-19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"39330000-4, Equipamento para desinfecção";"Cascais Próxima - Gestão de Mobilidade, Espaços Urbanos e Energias, E. M. - S. A. (504853635)";"Enerre - Produções e Representações,Lda (500732680)";"30.000,00 €";12-05-2020;07-05-2020;10 dias;"Portugal, Lisboa, Cascais";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";Cumprimento integral do contrato;11-05-2020;"30.000,00 €";Entrega do equipamento antes do prazo previsto no contrato.;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/index.php/zonaPublica/zona_publica_c/donwloadProcedurePiece/Mzk2MzI1;false;
Aquisição de dispositivos médicos - COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33194000-6, Material para transfusão e perfusão";"Administração Regional de Saúde de Lisboa e Vale do Tejo, I. P. (503148776)";"B BRAUN MEDICAL, LDA. (501506543)";"1.104,00 €";12-05-2020;28-04-2020;30 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de equipamento de protecção individual e dispositivos médicos - COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33190000-8, Dispositivos e produtos médicos variados";"Administração Regional de Saúde de Lisboa e Vale do Tejo, I. P. (503148776)";"BATIST MEDICAL PORTUGAL, UNIPESSOAL, LDA (508592909)";"10.508,90 €";12-05-2020;20-04-2020;255 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
202G003028 - MASC F C/PECA ROT S/VAL EXP VNI - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";"TEPREL - Equipamentos Médicos, Lda. (502262184)";"35.370,00 €";12-05-2020;31-03-2020;1 dias;Portugal;"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Substituição/instalação de tomadas de oxigénio em contexto COVID19;Ajuste Direto Regime Geral;Aquisição de serviços;"50000000-5, Serviços de reparação e manutenção";"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"SEIXAS & SEIXAS, LDA (502714921)";"1.010,00 €";12-05-2020;29-04-2020;15 dias;"Portugal, Évora, Évora";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de  máscaras cirúrgicas pediátricas em contexto COVID19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";QUILABAN (500399670);"4.268,80 €";12-05-2020;30-04-2020;8 dias;"Portugal, Évora, Évora";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição de 12 Monitores Sinais Vitais para Doenças Infeciosas (COVID-19) do CHUSJ, EPE";Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Centro Hospitalar Universitário de São João, E. P. E. (509821197)";"PHILIPS PORTUGUESA, S.A. (500216843)";"125.873,50 €";12-05-2020;12-05-2020;45 dias;"Portugal, Porto, Porto";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de reforço de medicamentos - COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33690000-3, Medicamentos vários";"Administração Regional de Saúde de Lisboa e Vale do Tejo, I. P. (503148776)";"LABESFAL-LABORATORIOS ALMIRO,SA (501169580)";"24,00 €";12-05-2020;23-03-2020;2 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de máscaras comunitárias no âmbito do plano de mitigação da COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";Município de Coimbra (506415082);"J. M. Rodrigues & Rodrigues, Lda (501493530)";"42.000,00 €";12-05-2020;12-05-2020;30 dias;"Portugal, Coimbra, Coimbra";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de fato macacão com touca incorporada impermeável em contexto COVID19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"Enerre - Produções e Representações,Lda (500732680)";"280.000,00 €";12-05-2020;19-03-2020;15 dias;"Portugal, Évora, Évora";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
CHPL_420049/2020 Aquisição de máscaras cirúrgicas descartáveis COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";Centro Hospitalar Psiquiátrico de Lisboa (508338476);"Oasipor-Medicalwear, SA. (502260750)";"33.000,00 €";12-05-2020;08-05-2020;6 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";Cumprimento integral do contrato;12-05-2020;"33.000,00 €";Prazo de entrega;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de UPS - Unidade de alimentação ininterrupta para UCI em contexto COVID19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"31430000-9, Acumuladores eléctricos";"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"SCHNEIDER ELECTRIC PORTUGAL, LDA (500281858)";"4.450,00 €";12-05-2020;06-04-2020;8 dias;"Portugal, Évora, Évora";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aquisição de zaragatoas com meio de transporte p/vírus em contexto COVID19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";QUILABAN (500399670);"42.000,00 €";12-05-2020;02-04-2020;8 dias;"Portugal, Évora, Évora";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM CLINICO - PROTEÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"Lineamédica - Dispositivos Médico-Cirúrgicos, SA. (505148676)";"894,00 €";12-05-2020;17-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição EPI's -Viseiras, Batas e Protectores de Botas descartáveis em contexto COVID19";Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Hospital do Espírito Santo de Évora, E. P. E. (508085888)";"Enerre - Produções e Representações,Lda (500732680)";"187.000,00 €";12-05-2020;26-03-2020;15 dias;"Portugal, Évora, Évora";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM CLINICO - PROTEÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";HR Protecção S.A. (505766205);"3.866,01 €";12-05-2020;17-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM CLINICO - PROTEÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";Medical Plus (506658066);"2.990,00 €";12-05-2020;17-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM CLINICO - PROTEÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"SARSTEDT - TECNOLOGIA DE LABORATORIO, S.A. (503019461)";"1.280,00 €";12-05-2020;18-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM CLINICO - PROTEÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"AVIQUIMICA - Importações e Manufacturas, Lda. (500039720)";"142,50 €";12-05-2020;13-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM CLINICO - PROTEÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"Normax - Fabrica de Vidros Cientificos, Lda. (500203130)";"21.456,00 €";12-05-2020;17-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
CHPL_420050/2020 - Bata cirúrgica irrecuperável c/manga comprida - COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";Centro Hospitalar Psiquiátrico de Lisboa (508338476);"RACLAC, SA (507992822)";"15.000,00 €";12-05-2020;07-05-2020;6 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
OCULOS DE PROTEÇÃO (COVID19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";HR Protecção S.A. (505766205);"3.600,00 €";12-05-2020;13-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM CLINICO - PROTEÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"AVIQUIMICA - Importações e Manufacturas, Lda. (500039720)";"490,00 €";12-05-2020;11-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM CLINICO - PROTEÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"FACTOR PLUS, SA (502810645)";"4.932,00 €";12-05-2020;13-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM CLINICO - PROTEÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";Visipapel (502020733);"14.700,00 €";12-05-2020;13-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM CLINICO - PROTEÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";Visipapel (502020733);"14.700,00 €";12-05-2020;11-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
DM CLINICO - PROTEÇÃO - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33140000-3, Material médico de consumo";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"ARTIFOFO-EQUIPAMENTOS HOSPITALARES E FARMACÊUTICOS, LDA. (506226352)";"22.800,00 €";12-05-2020;11-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
